Table_num,Table_name,Category_num,Category_desc,Year,Units,Value_added,Imports,Total
3,Food away from home dollar,4,Food processing,1993,Cents per Domestic Real Food Dollar,,0.4,5.8
3,Food away from home dollar,5,Packaging,1993,Cents per Domestic Real Food Dollar,,0.6,3.3
3,Food away from home dollar,6,Transportation,1993,Cents per Domestic Real Food Dollar,,0.2,2.7
3,Food away from home dollar,7,Wholesale trade,1993,Cents per Domestic Real Food Dollar,,-0.1,4.8
3,Food away from home dollar,8,Retail trade,1993,Cents per Domestic Real Food Dollar,,0,0.6
3,Food away from home dollar,9,Foodservices,1993,Cents per Domestic Real Food Dollar,,1.4,64.5
3,Food away from home dollar,10,Energy,1993,Cents per Domestic Real Food Dollar,,1,4.4
3,Food away from home dollar,11,Finance and insurance,1993,Cents per Domestic Real Food Dollar,,0.1,3.1
3,Food away from home dollar,12,Advertising,1993,Cents per Domestic Real Food Dollar,,0.1,3
3,Food away from home dollar,13,Legal and accounting,1993,Cents per Domestic Real Food Dollar,,0,1.6
3,Food away from home dollar,14,Total food dollar,1993,Cents per Domestic Real Food Dollar,,,108.7
3,Food away from home dollar,15,Domestic food dollar,1993,Cents per Domestic Real Food Dollar,,,100
3,Food away from home dollar,16,Farm share,1993,Cents per Domestic Real Food Dollar,,,6.8
3,Food away from home dollar,1,Total,1994,Cents per Domestic Real Food Dollar,,4.5,100
3,Food away from home dollar,2,Agribusiness,1994,Cents per Domestic Real Food Dollar,,0.1,1.4
3,Food away from home dollar,3,Farm production,1994,Cents per Domestic Real Food Dollar,,0.3,3.2
3,Food away from home dollar,4,Food processing,1994,Cents per Domestic Real Food Dollar,,0.4,5.5
3,Food away from home dollar,5,Packaging,1994,Cents per Domestic Real Food Dollar,,0.6,3.2
3,Food away from home dollar,6,Transportation,1994,Cents per Domestic Real Food Dollar,,0.2,2.6
3,Food away from home dollar,7,Wholesale trade,1994,Cents per Domestic Real Food Dollar,,-0.1,4.6
3,Food away from home dollar,8,Retail trade,1994,Cents per Domestic Real Food Dollar,,0,0.6
3,Food away from home dollar,9,Foodservices,1994,Cents per Domestic Real Food Dollar,,1.4,64.5
3,Food away from home dollar,10,Energy,1994,Cents per Domestic Real Food Dollar,,1.2,4.8
3,Food away from home dollar,11,Finance and insurance,1994,Cents per Domestic Real Food Dollar,,0.1,3.4
3,Food away from home dollar,12,Advertising,1994,Cents per Domestic Real Food Dollar,,0.1,2.9
3,Food away from home dollar,13,Legal and accounting,1994,Cents per Domestic Real Food Dollar,,0,1.6
3,Food away from home dollar,14,Total food dollar,1994,Cents per Domestic Real Food Dollar,,,108.7
3,Food away from home dollar,15,Domestic food dollar,1994,Cents per Domestic Real Food Dollar,,,100
3,Food away from home dollar,16,Farm share,1994,Cents per Domestic Real Food Dollar,,,6.6
3,Food away from home dollar,1,Total,1995,Cents per Domestic Real Food Dollar,,4.8,100
3,Food away from home dollar,2,Agribusiness,1995,Cents per Domestic Real Food Dollar,,0.1,1.4
3,Food away from home dollar,3,Farm production,1995,Cents per Domestic Real Food Dollar,,0.3,3.4
3,Food away from home dollar,4,Food processing,1995,Cents per Domestic Real Food Dollar,,0.4,5.6
3,Food away from home dollar,5,Packaging,1995,Cents per Domestic Real Food Dollar,,0.6,3
3,Food away from home dollar,6,Transportation,1995,Cents per Domestic Real Food Dollar,,0.2,2.6
3,Food away from home dollar,7,Wholesale trade,1995,Cents per Domestic Real Food Dollar,,-0.1,4.6
3,Food away from home dollar,8,Retail trade,1995,Cents per Domestic Real Food Dollar,,0,0.6
3,Food away from home dollar,9,Foodservices,1995,Cents per Domestic Real Food Dollar,,1.4,63.7
3,Food away from home dollar,10,Energy,1995,Cents per Domestic Real Food Dollar,,1.4,5.2
3,Food away from home dollar,11,Finance and insurance,1995,Cents per Domestic Real Food Dollar,,0.1,3.5
3,Food away from home dollar,12,Advertising,1995,Cents per Domestic Real Food Dollar,,0.1,3
3,Food away from home dollar,13,Legal and accounting,1995,Cents per Domestic Real Food Dollar,,0,1.6
3,Food away from home dollar,14,Total food dollar,1995,Cents per Domestic Real Food Dollar,,,108.8
3,Food away from home dollar,15,Domestic food dollar,1995,Cents per Domestic Real Food Dollar,,,100
3,Food away from home dollar,16,Farm share,1995,Cents per Domestic Real Food Dollar,,,7
3,Food away from home dollar,1,Total,1996,Cents per Domestic Real Food Dollar,,4.5,100
3,Food away from home dollar,2,Agribusiness,1996,Cents per Domestic Real Food Dollar,,0.2,1.4
3,Food away from home dollar,3,Farm production,1996,Cents per Domestic Real Food Dollar,,0.3,3.4
3,Food away from home dollar,4,Food processing,1996,Cents per Domestic Real Food Dollar,,0.4,5.8
3,Food away from home dollar,5,Packaging,1996,Cents per Domestic Real Food Dollar,,0.7,3.2
3,Food away from home dollar,6,Transportation,1996,Cents per Domestic Real Food Dollar,,0.2,2.5
3,Food away from home dollar,7,Wholesale trade,1996,Cents per Domestic Real Food Dollar,,-0.1,4.9
3,Food away from home dollar,8,Retail trade,1996,Cents per Domestic Real Food Dollar,,0,0.6
3,Food away from home dollar,9,Foodservices,1996,Cents per Domestic Real Food Dollar,,1.5,63.8
3,Food away from home dollar,10,Energy,1996,Cents per Domestic Real Food Dollar,,1.1,4.6
3,Food away from home dollar,11,Finance and insurance,1996,Cents per Domestic Real Food Dollar,,0.1,3.5
3,Food away from home dollar,12,Advertising,1996,Cents per Domestic Real Food Dollar,,0.1,2.9
3,Food away from home dollar,13,Legal and accounting,1996,Cents per Domestic Real Food Dollar,,0,1.5
3,Food away from home dollar,14,Total food dollar,1996,Cents per Domestic Real Food Dollar,,,108.8
3,Food away from home dollar,15,Domestic food dollar,1996,Cents per Domestic Real Food Dollar,,,100
3,Food away from home dollar,16,Farm share,1996,Cents per Domestic Real Food Dollar,,,7
3,Food away from home dollar,1,Total,1997,Cents per Domestic Real Food Dollar,95,5,100
3,Food away from home dollar,2,Agribusiness,1997,Cents per Domestic Real Food Dollar,1.4,0.2,1.6
3,Food away from home dollar,3,Farm production,1997,Cents per Domestic Real Food Dollar,3.4,0.4,3.8
3,Food away from home dollar,4,Food processing,1997,Cents per Domestic Real Food Dollar,6.4,0.5,6.9
3,Food away from home dollar,5,Packaging,1997,Cents per Domestic Real Food Dollar,2.5,0.7,3.2
3,Food away from home dollar,6,Transportation,1997,Cents per Domestic Real Food Dollar,2.2,0.1,2.3
3,Food away from home dollar,7,Wholesale trade,1997,Cents per Domestic Real Food Dollar,5.2,-0.1,5.1
3,Food away from home dollar,8,Retail trade,1997,Cents per Domestic Real Food Dollar,0.8,0,0.8
3,Food away from home dollar,9,Foodservices,1997,Cents per Domestic Real Food Dollar,61,1.5,62.5
3,Food away from home dollar,10,Energy,1997,Cents per Domestic Real Food Dollar,3.6,1.3,4.8
3,Food away from home dollar,11,Finance and insurance,1997,Cents per Domestic Real Food Dollar,3.2,0.1,3.2
3,Food away from home dollar,12,Advertising,1997,Cents per Domestic Real Food Dollar,2.6,0.1,2.7
3,Food away from home dollar,13,Legal and accounting,1997,Cents per Domestic Real Food Dollar,1.4,0,1.4
3,Food away from home dollar,14,Total food dollar,1997,Cents per Domestic Real Food Dollar,,,109.1
3,Food away from home dollar,15,Domestic food dollar,1997,Cents per Domestic Real Food Dollar,,,100
3,Food away from home dollar,16,Farm share,1997,Cents per Domestic Real Food Dollar,,,7.8
3,Food away from home dollar,1,Total,1998,Cents per Domestic Real Food Dollar,95.2,4.8,100
3,Food away from home dollar,2,Agribusiness,1998,Cents per Domestic Real Food Dollar,1.4,0.2,1.6
3,Food away from home dollar,3,Farm production,1998,Cents per Domestic Real Food Dollar,3.4,0.5,3.9
3,Food away from home dollar,4,Food processing,1998,Cents per Domestic Real Food Dollar,6.6,0.5,7.1
3,Food away from home dollar,5,Packaging,1998,Cents per Domestic Real Food Dollar,2.5,0.7,3.2
3,Food away from home dollar,6,Transportation,1998,Cents per Domestic Real Food Dollar,2.2,0.2,2.3
3,Food away from home dollar,7,Wholesale trade,1998,Cents per Domestic Real Food Dollar,5.2,-0.1,5.2
3,Food away from home dollar,8,Retail trade,1998,Cents per Domestic Real Food Dollar,0.8,0,0.8
3,Food away from home dollar,9,Foodservices,1998,Cents per Domestic Real Food Dollar,61.8,1.5,63.3
3,Food away from home dollar,10,Energy,1998,Cents per Domestic Real Food Dollar,3.4,1.1,4.4
3,Food away from home dollar,11,Finance and insurance,1998,Cents per Domestic Real Food Dollar,3.2,0.1,3.3
3,Food away from home dollar,12,Advertising,1998,Cents per Domestic Real Food Dollar,2.5,0.1,2.6
3,Food away from home dollar,13,Legal and accounting,1998,Cents per Domestic Real Food Dollar,1.5,0,1.5
3,Food away from home dollar,14,Total food dollar,1998,Cents per Domestic Real Food Dollar,,,110.1
3,Food away from home dollar,15,Domestic food dollar,1998,Cents per Domestic Real Food Dollar,,,100
3,Food away from home dollar,16,Farm share,1998,Cents per Domestic Real Food Dollar,,,8.1
3,Food away from home dollar,1,Total,1999,Cents per Domestic Real Food Dollar,95.3,4.7,100
3,Food away from home dollar,2,Agribusiness,1999,Cents per Domestic Real Food Dollar,1.2,0.2,1.3
3,Food away from home dollar,3,Farm production,1999,Cents per Domestic Real Food Dollar,2.8,0.4,3.2
3,Food away from home dollar,4,Food processing,1999,Cents per Domestic Real Food Dollar,6.3,0.4,6.7
3,Food away from home dollar,5,Packaging,1999,Cents per Domestic Real Food Dollar,2.4,0.7,3.1
3,Food away from home dollar,6,Transportation,1999,Cents per Domestic Real Food Dollar,2,0.2,2.1
3,Food away from home dollar,7,Wholesale trade,1999,Cents per Domestic Real Food Dollar,4.7,0,4.7
3,Food away from home dollar,8,Retail trade,1999,Cents per Domestic Real Food Dollar,0.6,0,0.6
3,Food away from home dollar,9,Foodservices,1999,Cents per Domestic Real Food Dollar,64.3,1.4,65.7
3,Food away from home dollar,10,Energy,1999,Cents per Domestic Real Food Dollar,3.6,1.2,4.8
3,Food away from home dollar,11,Finance and insurance,1999,Cents per Domestic Real Food Dollar,3.1,0.1,3.2
3,Food away from home dollar,12,Advertising,1999,Cents per Domestic Real Food Dollar,2.5,0.1,2.6
3,Food away from home dollar,13,Legal and accounting,1999,Cents per Domestic Real Food Dollar,1.5,0,1.5
3,Food away from home dollar,14,Total food dollar,1999,Cents per Domestic Real Food Dollar,,,110.8
3,Food away from home dollar,15,Domestic food dollar,1999,Cents per Domestic Real Food Dollar,,,100
3,Food away from home dollar,16,Farm share,1999,Cents per Domestic Real Food Dollar,,,6.9
3,Food away from home dollar,1,Total,2000,Cents per Domestic Real Food Dollar,95.4,4.6,100
3,Food away from home dollar,2,Agribusiness,2000,Cents per Domestic Real Food Dollar,1,0.2,1.1
3,Food away from home dollar,3,Farm production,2000,Cents per Domestic Real Food Dollar,2.5,0.4,2.9
3,Food away from home dollar,4,Food processing,2000,Cents per Domestic Real Food Dollar,5.3,0.4,5.6
3,Food away from home dollar,5,Packaging,2000,Cents per Domestic Real Food Dollar,2.3,0.7,3
3,Food away from home dollar,6,Transportation,2000,Cents per Domestic Real Food Dollar,1.8,0.1,1.9
3,Food away from home dollar,7,Wholesale trade,2000,Cents per Domestic Real Food Dollar,4.5,0,4.4
3,Food away from home dollar,8,Retail trade,2000,Cents per Domestic Real Food Dollar,0.5,0,0.5
3,Food away from home dollar,9,Foodservices,2000,Cents per Domestic Real Food Dollar,66,1.3,67.4
3,Food away from home dollar,10,Energy,2000,Cents per Domestic Real Food Dollar,3.8,1.4,5.2
3,Food away from home dollar,11,Finance and insurance,2000,Cents per Domestic Real Food Dollar,3.4,0.1,3.5
3,Food away from home dollar,12,Advertising,2000,Cents per Domestic Real Food Dollar,2.5,0.1,2.6
3,Food away from home dollar,13,Legal and accounting,2000,Cents per Domestic Real Food Dollar,1.6,0,1.6
3,Food away from home dollar,14,Total food dollar,2000,Cents per Domestic Real Food Dollar,,,111.6
3,Food away from home dollar,15,Domestic food dollar,2000,Cents per Domestic Real Food Dollar,,,100
3,Food away from home dollar,16,Farm share,2000,Cents per Domestic Real Food Dollar,,,6
3,Food away from home dollar,1,Total,2001,Cents per Domestic Real Food Dollar,95.7,4.3,100
3,Food away from home dollar,2,Agribusiness,2001,Cents per Domestic Real Food Dollar,0.9,0.1,1
3,Food away from home dollar,3,Farm production,2001,Cents per Domestic Real Food Dollar,2.3,0.3,2.6
3,Food away from home dollar,4,Food processing,2001,Cents per Domestic Real Food Dollar,4.8,0.3,5.2
3,Food away from home dollar,5,Packaging,2001,Cents per Domestic Real Food Dollar,2.3,0.7,3
3,Food away from home dollar,6,Transportation,2001,Cents per Domestic Real Food Dollar,1.6,0.1,1.8
3,Food away from home dollar,7,Wholesale trade,2001,Cents per Domestic Real Food Dollar,4.2,0,4.2
3,Food away from home dollar,8,Retail trade,2001,Cents per Domestic Real Food Dollar,0.5,0,0.5
3,Food away from home dollar,9,Foodservices,2001,Cents per Domestic Real Food Dollar,66.8,1.2,68
3,Food away from home dollar,10,Energy,2001,Cents per Domestic Real Food Dollar,4.3,1.3,5.6
3,Food away from home dollar,11,Finance and insurance,2001,Cents per Domestic Real Food Dollar,3.6,0.1,3.7
3,Food away from home dollar,12,Advertising,2001,Cents per Domestic Real Food Dollar,2.5,0.1,2.6
3,Food away from home dollar,13,Legal and accounting,2001,Cents per Domestic Real Food Dollar,1.8,0,1.8
3,Food away from home dollar,14,Total food dollar,2001,Cents per Domestic Real Food Dollar,,,112.5
3,Food away from home dollar,15,Domestic food dollar,2001,Cents per Domestic Real Food Dollar,,,100
3,Food away from home dollar,16,Farm share,2001,Cents per Domestic Real Food Dollar,,,5.5
3,Food away from home dollar,1,Total,2002,Cents per Domestic Real Food Dollar,95.7,4.3,100
3,Food away from home dollar,2,Agribusiness,2002,Cents per Domestic Real Food Dollar,0.8,0.2,1
3,Food away from home dollar,3,Farm production,2002,Cents per Domestic Real Food Dollar,2.3,0.3,2.6
3,Food away from home dollar,4,Food processing,2002,Cents per Domestic Real Food Dollar,4.7,0.3,5.1
3,Food away from home dollar,5,Packaging,2002,Cents per Domestic Real Food Dollar,2.4,0.8,3.2
3,Food away from home dollar,6,Transportation,2002,Cents per Domestic Real Food Dollar,1.7,0.1,1.8
3,Food away from home dollar,7,Wholesale trade,2002,Cents per Domestic Real Food Dollar,4.3,0,4.2
3,Food away from home dollar,8,Retail trade,2002,Cents per Domestic Real Food Dollar,0.4,0,0.4
3,Food away from home dollar,9,Foodservices,2002,Cents per Domestic Real Food Dollar,67.6,1.1,68.7
3,Food away from home dollar,10,Energy,2002,Cents per Domestic Real Food Dollar,3.6,1.3,5
3,Food away from home dollar,11,Finance and insurance,2002,Cents per Domestic Real Food Dollar,3.5,0.1,3.6
3,Food away from home dollar,12,Advertising,2002,Cents per Domestic Real Food Dollar,2.5,0.1,2.6
3,Food away from home dollar,13,Legal and accounting,2002,Cents per Domestic Real Food Dollar,1.9,0,1.9
3,Food away from home dollar,14,Total food dollar,2002,Cents per Domestic Real Food Dollar,,,113.4
3,Food away from home dollar,15,Domestic food dollar,2002,Cents per Domestic Real Food Dollar,,,100
3,Food away from home dollar,16,Farm share,2002,Cents per Domestic Real Food Dollar,,,5.4
3,Food away from home dollar,1,Total,2003,Cents per Domestic Real Food Dollar,95.9,4.1,100
3,Food away from home dollar,2,Agribusiness,2003,Cents per Domestic Real Food Dollar,0.8,0.2,0.9
3,Food away from home dollar,3,Farm production,2003,Cents per Domestic Real Food Dollar,2.8,0.4,3.1
3,Food away from home dollar,4,Food processing,2003,Cents per Domestic Real Food Dollar,4.7,0.3,5.1
3,Food away from home dollar,5,Packaging,2003,Cents per Domestic Real Food Dollar,2.1,0.7,2.9
3,Food away from home dollar,6,Transportation,2003,Cents per Domestic Real Food Dollar,1.7,0.1,1.9
3,Food away from home dollar,7,Wholesale trade,2003,Cents per Domestic Real Food Dollar,4.8,-0.1,4.7
3,Food away from home dollar,8,Retail trade,2003,Cents per Domestic Real Food Dollar,0.5,0,0.5
3,Food away from home dollar,9,Foodservices,2003,Cents per Domestic Real Food Dollar,67.6,1,68.6
3,Food away from home dollar,10,Energy,2003,Cents per Domestic Real Food Dollar,3.4,1.2,4.5
3,Food away from home dollar,11,Finance and insurance,2003,Cents per Domestic Real Food Dollar,3.4,0.1,3.5
3,Food away from home dollar,12,Advertising,2003,Cents per Domestic Real Food Dollar,2.4,0.1,2.5
3,Food away from home dollar,13,Legal and accounting,2003,Cents per Domestic Real Food Dollar,1.7,0,1.8
3,Food away from home dollar,14,Total food dollar,2003,Cents per Domestic Real Food Dollar,,,114.1
3,Food away from home dollar,15,Domestic food dollar,2003,Cents per Domestic Real Food Dollar,,,100
3,Food away from home dollar,16,Farm share,2003,Cents per Domestic Real Food Dollar,,,6.2
3,Food away from home dollar,1,Total,2004,Cents per Domestic Real Food Dollar,95.7,4.3,100
3,Food away from home dollar,2,Agribusiness,2004,Cents per Domestic Real Food Dollar,0.6,0.1,0.8
3,Food away from home dollar,3,Farm production,2004,Cents per Domestic Real Food Dollar,3.1,0.4,3.5
3,Food away from home dollar,4,Food processing,2004,Cents per Domestic Real Food Dollar,4.7,0.4,5.1
3,Food away from home dollar,5,Packaging,2004,Cents per Domestic Real Food Dollar,2,0.8,2.8
3,Food away from home dollar,6,Transportation,2004,Cents per Domestic Real Food Dollar,1.6,0.1,1.7
3,Food away from home dollar,7,Wholesale trade,2004,Cents per Domestic Real Food Dollar,4.5,0,4.4
3,Food away from home dollar,8,Retail trade,2004,Cents per Domestic Real Food Dollar,0.6,0,0.6
3,Food away from home dollar,9,Foodservices,2004,Cents per Domestic Real Food Dollar,68.1,1.1,69.2
3,Food away from home dollar,10,Energy,2004,Cents per Domestic Real Food Dollar,3.3,1.3,4.6
3,Food away from home dollar,11,Finance and insurance,2004,Cents per Domestic Real Food Dollar,2.9,0.1,3.1
3,Food away from home dollar,12,Advertising,2004,Cents per Domestic Real Food Dollar,2.5,0.1,2.6
3,Food away from home dollar,13,Legal and accounting,2004,Cents per Domestic Real Food Dollar,1.6,0,1.6
3,Food away from home dollar,14,Total food dollar,2004,Cents per Domestic Real Food Dollar,,,114.3
3,Food away from home dollar,15,Domestic food dollar,2004,Cents per Domestic Real Food Dollar,,,100
3,Food away from home dollar,16,Farm share,2004,Cents per Domestic Real Food Dollar,,,6.1
3,Food away from home dollar,1,Total,2005,Cents per Domestic Real Food Dollar,95.7,4.3,100
3,Food away from home dollar,2,Agribusiness,2005,Cents per Domestic Real Food Dollar,0.6,0.1,0.7
3,Food away from home dollar,3,Farm production,2005,Cents per Domestic Real Food Dollar,2.5,0.4,2.8
3,Food away from home dollar,4,Food processing,2005,Cents per Domestic Real Food Dollar,4.4,0.4,4.8
